AccidentIndex,Accident Date,Day_of_Week,Junction_Control,Junction_Detail,Accident_Severity,Latitude,Light_Conditions,Local_Authority_(District),Longitude,Number_of_Casualties,Number_of_Vehicles,Police_Force,Road_Surface_Conditions,Road_Type,Speed_limit,Time,Urban_or_Rural_Area,Vehicle_Type
20093102C0780,2021-03-13,5,2,3,1,52.963981,1,Nottingham,-1.169638,2,2,Nottinghamshire,1,2,30,2024-12-10T19:12:00.000+01:00,1,2
201004CK10052,2022-03-25,4,3,6,1,53.599168,0,West Lancashire,-2.972203,3,2,Lancashire,2,2,60,2024-12-10T18:00:00.000+01:00,0,2
2010170S31010,2022-04-29,4,2,1,1,54.533036,2,Stockton-on-Tees,-1.301148,1,2,Cleveland,1,2,30,2024-12-10T19:35:00.000+01:00,1,2
20094100T6153,2021-11-16,1,2,6,1,51.658745,2,Three Rivers,-0.494115,1,2,Hertfordshire,2,5,70,2024-12-10T07:55:00.000+01:00,1,2
20094100F4001,2021-01-02,5,2,3,1,51.819243,2,St. Albans,-0.359056,1,1,Hertfordshire,1,2,30,2024-12-10T13:10:00.000+01:00,1,2
def3f6b8-1edc-4eb4-bac0-9801733c6bef,2021-07-21,2,3,6,1,53.65656,2,Wakefield,-1.336911,1,2,West Yorkshire,2,2,40,2024-12-10T10:20:00.000+01:00,0,2
200901CW10016,2021-01-22,4,1,2,2,51.518933,2,Camden,-0.121377,1,1,Metropolitan Police,2,5,30,2024-12-10T11:15:00.000+01:00,1,2
e60478ee-152b-4914-b59e-a840e9c358b2,2021-02-01,7,3,6,2,53.095506,0,Denbighshire,-3.341791,1,1,North Wales,1,2,60,2024-12-10T22:55:00.000+01:00,0,2
20093102C2785,2021-11-03,2,2,3,1,52.969232,2,Nottingham,-1.124568,1,2,Nottinghamshire,2,2,30,2024-12-10T11:55:00.000+01:00,1,2
201001WW50946,2022-12-02,4,2,4,1,51.459611,2,Wandsworth,-0.221271,1,1,Metropolitan Police,3,2,30,2024-12-10T08:16:00.000+01:00,1,4
201037G029355,2022-04-15,4,3,6,1,52.060977,2,Ipswich,1.144477,1,1,Suffolk,1,2,30,2024-12-10T18:27:00.000+01:00,1,3
c9b201fd-02a9-4406-be91-18bbe775a3e4,2022-10-31,7,3,6,1,52.821732,2,Stafford,-2.117942,1,1,Staffordshire,1,2,30,2024-12-10T12:30:00.000+01:00,1,4
201005BB05710,2022-07-15,4,2,1,1,53.506069,2,Sefton,-2.94655,1,2,Merseyside,1,2,30,2024-12-10T10:30:00.000+01:00,1,2
200901KD50058,2021-02-09,1,2,1,1,51.572806,2,Havering,0.283774,1,2,Metropolitan Police,2,4,30,2024-12-10T07:45:00.000+01:00,0,2
201001SX20806,2022-07-08,4,2,3,1,51.588941,2,Barnet,-0.204674,1,2,Metropolitan Police,1,5,30,2024-12-10T10:30:00.000+01:00,1,2
7cff30c1-67de-4f7d-9dda-fa74d402ba7e,2021-03-09,1,2,6,1,50.831747,2,Adur,-0.320797,1,2,Sussex,1,2,30,2024-12-10T08:35:00.000+01:00,1,1
88b2d8df-39d2-4726-a3d8-f31be071d97f,2022-09-16,4,2,3,1,52.90126,2,Stafford,-2.145067,1,2,Staffordshire,1,2,30,2024-12-10T18:40:00.000+01:00,1,2
200963AC02809,2021-01-22,4,3,6,1,51.963877,0,Carmarthenshire,-4.262053,1,1,Dyfed-Powys,2,2,60,2024-12-10T07:25:00.000+01:00,0,2
201043P207010,2022-01-22,5,3,6,2,51.928331,1,Cherwell,-1.257533,1,1,Thames Valley,2,2,30,2024-12-10T18:10:00.000+01:00,0,1
20104100T1048,2022-04-19,1,2,6,1,51.825714,2,St. Albans,-0.417882,1,2,Hertfordshire,1,5,70,2024-12-10T10:18:00.000+01:00,0,2
201014C150510,2022-12-10,5,2,6,1,53.417322,2,Rotherham,-1.344551,1,1,South Yorkshire,1,2,30,2024-12-10T08:30:00.000+01:00,1,2
201043R105020,2022-02-13,6,2,3,1,51.404936,1,Bracknell Forest,-0.758674,1,1,Thames Valley,1,2,30,2024-12-10T00:17:00.000+01:00,1,2
52098a6a-7775-412a-9e07-f373878c64be,2021-09-08,2,2,6,1,53.312064,2,Halton,-2.702399,3,5,Cheshire,1,5,70,2024-12-10T13:32:00.000+01:00,1,2
200945SP39722,2021-06-04,4,3,6,1,51.393548,2,Spelthorne,-0.472223,1,2,Surrey,1,5,70,2024-12-10T10:00:00.000+01:00,0,2
2009400C03321,2021-11-20,5,3,6,1,51.887126,0,Luton,-0.371551,1,1,Bedfordshire,1,2,30,2024-12-10T18:00:00.000+01:00,1,2
200997QC70101,2021-01-04,7,3,6,1,55.642558,2,South Larkshire,-3.881479,1,1,Strathclyde,2,5,60,2024-12-10T14:30:00.000+01:00,0,2
200905DD31153,2021-03-03,2,2,5,2,53.495828,2,St. Helens,-2.665636,1,2,Merseyside,2,2,30,2024-12-10T13:30:00.000+01:00,0,2
20094100G0539,2021-09-07,1,2,6,1,51.917253,2,North Hertfordshire,-0.378314,1,1,Hertfordshire,1,5,70,2024-12-10T08:33:00.000+01:00,0,2
d7ee01c5-0ef9-4a28-ad24-98831dd17a1d,2022-03-12,5,2,3,1,51.10516,2,Tunbridge Wells,0.540219,1,2,Kent,2,2,40,2024-12-10T15:46:00.000+01:00,0,2
20094100C0404,2021-05-14,4,2,3,1,51.657816,1,Three Rivers,-0.51294,1,1,Hertfordshire,2,2,40,2024-12-10T20:40:00.000+01:00,1,2
3a85664f-4a4f-469a-af5b-77272e5f2362,2022-05-15,6,1,2,1,54.960844,2,Gateshead,-1.743216,1,2,Northumbria,1,2,60,2024-12-10T16:30:00.000+01:00,0,2
200901JC30576,2021-11-10,2,2,3,1,51.574494,1,Waltham Forest,-0.011425,1,1,Metropolitan Police,1,2,30,2024-12-10T20:05:00.000+01:00,1,2
200901CW11834,2021-09-09,3,3,6,1,51.52589,2,Camden,-0.117775,1,1,Metropolitan Police,1,2,30,2024-12-10T14:05:00.000+01:00,1,2
20093102A1012,2021-05-12,2,2,3,1,53.132,2,Mansfield,-1.157434,2,4,Nottinghamshire,1,2,30,2024-12-10T08:15:00.000+01:00,1,3
437bb30b-a8b5-470b-b86c-79cd8af9e7f3,2021-12-14,1,3,6,1,52.734668,0,Cannock Chase,-1.945318,1,2,Staffordshire,2,2,60,2024-12-10T17:00:00.000+01:00,0,4
294f0b80-3977-4cd0-9aa5-779760080b09,2021-05-30,6,3,6,1,52.360951,0,Warwick,-1.535633,1,2,Warwickshire,1,2,60,2024-12-10T23:55:00.000+01:00,0,2
dea4f143-d93a-4f74-beec-ed759633f73d,2021-05-13,3,3,6,1,53.137938,0,Staffordshire Moorlands,-1.953328,2,1,Staffordshire,1,2,60,2024-12-10T22:20:00.000+01:00,0,2
fb969cda-0826-4459-bcdd-d9e4f1cfaf5c,2022-04-15,4,3,6,1,51.375596,2,Sevenoaks,0.245921,2,1,Kent,1,5,70,2024-12-10T10:45:00.000+01:00,0,2
ba3a828a-8be0-43bc-a246-f98dd4ec44cf,2022-07-01,4,2,3,1,51.439122,2,North Somerset,-2.631429,2,2,Avon and Somerset,1,3,40,2024-12-10T10:40:00.000+01:00,0,2
201014K163310,2022-06-07,1,2,6,1,53.344984,2,Sheffield,-1.400187,1,1,South Yorkshire,1,2,30,2024-12-10T08:30:00.000+01:00,1,2
201020K011011,2022-02-02,2,1,2,1,52.534924,1,Sandwell,-1.984782,1,2,West Midlands,1,5,30,2024-12-10T18:25:00.000+01:00,1,2
bb035ba6-1b69-4dfc-a872-df463c407fa5,2021-01-12,1,3,6,2,57.149571,1,Aberdeenshire,-2.287215,5,1,Grampian,4,2,40,2024-12-10T22:45:00.000+01:00,0,4
201006L028874,2022-03-04,4,2,2,1,53.502336,2,Wigan,-2.512561,3,2,Greater Manchester,1,2,30,2024-12-10T09:07:00.000+01:00,1,2
d068243d-277d-415e-9c14-b5e17c8aaffc,2021-07-27,1,2,2,1,50.911232,2,Eastleigh,-1.313091,1,2,Hampshire,2,2,30,2024-12-10T17:15:00.000+01:00,1,2
201032C128010,2022-05-05,3,3,6,1,53.259678,1,East Lindsey,0.180293,1,2,Lincolnshire,1,2,30,2024-12-10T19:46:00.000+01:00,0,2
590b5f82-0863-4302-bdb9-304d0e9bb762,2022-10-22,5,2,4,1,51.11777,2,East Hampshire,-0.789532,1,3,Hampshire,1,2,60,2024-12-10T08:25:00.000+01:00,0,2
20092190X0053,2021-12-31,4,3,6,1,52.686791,0,Lichfield,-1.87703,2,1,Staffordshire,4,2,60,2024-12-10T18:45:00.000+01:00,0,2
201043N030110,2022-11-08,1,2,3,1,51.637554,2,Wycombe,-0.724443,1,2,Thames Valley,2,2,30,2024-12-10T12:50:00.000+01:00,1,2
200901SX20376,2021-04-25,6,1,2,1,51.606913,1,Barnet,-0.151685,1,2,Metropolitan Police,1,5,70,2024-12-10T22:15:00.000+01:00,1,2
200950AP2A001,2021-04-12,7,2,6,1,50.160664,2,Cornwall,-5.637186,1,2,Devon and Cornwall,1,2,60,2024-12-10T15:37:00.000+01:00,0,2
c76f58fe-0041-450b-b956-b6f35010d856,2021-12-17,4,3,6,1,55.096038,0,Northumberland,-1.566845,4,4,Northumbria,2,5,70,2024-12-10T06:00:00.000+01:00,0,2
4fcbc5e3-5d2c-432e-936f-dd0946a2c565,2022-05-12,3,1,3,1,51.447376,2,"Bristol, City of",-2.582904,1,2,Avon and Somerset,1,2,30,2024-12-10T09:40:00.000+01:00,1,2
201001YE80165,2022-02-24,3,1,3,1,51.628144,2,Enfield,-0.0413,1,2,Metropolitan Police,1,2,30,2024-12-10T15:16:00.000+01:00,1,2
201001XH30690,2022-10-11,1,2,3,1,51.606427,2,Hillingdon,-0.426817,1,2,Metropolitan Police,1,5,30,2024-12-10T12:25:00.000+01:00,1,2
4adf6e58-13db-4af8-a8e5-9f74e574edd8,2022-05-29,6,3,6,1,53.640477,2,Kirklees,-1.829048,1,2,West Yorkshire,1,2,30,2024-12-10T18:20:00.000+01:00,1,4
201032B100110,2022-04-07,3,2,3,1,52.813175,2,South Holland,0.002062,1,2,Lincolnshire,2,2,60,2024-12-10T15:08:00.000+01:00,0,2
2009160D00080,2021-01-09,5,2,3,2,53.753437,2,"Kingston upon Hull, City of",-0.348318,1,2,Humberside,2,2,30,2024-12-10T10:39:00.000+01:00,1,2
75bf94c4-3d65-4dc4-aaec-660cbf6dff99,2022-02-06,6,3,6,1,52.699699,2,Broadland,1.128049,1,1,Norfolk,4,2,60,2024-12-10T09:07:00.000+01:00,0,2
58c82ea8-4879-4df6-adc4-6702abef6f1a,2021-06-18,4,2,4,2,52.214274,2,Cambridge,0.083781,1,2,Cambridgeshire,1,3,30,2024-12-10T16:31:00.000+01:00,1,2
4cb9cd8d-2fef-4e33-b814-96b5483852d4,2022-08-13,5,2,3,1,54.335932,2,Hambleton,-1.593174,3,2,North Yorkshire,2,5,70,2024-12-10T13:55:00.000+01:00,0,2
201005AA04056,2022-06-30,3,2,3,1,53.366643,2,Wirral,-3.01304,1,2,Merseyside,1,2,30,2024-12-10T20:16:00.000+01:00,1,2
91175c55-26b0-4ecc-bad6-2d034180ad2d,2021-07-20,1,1,2,1,52.637594,2,Leicester,-1.100761,2,2,Leicestershire,1,2,30,2024-12-10T14:35:00.000+01:00,1,2
200922C904561,2021-08-19,3,2,4,1,52.308738,2,Malvern Hills,-2.435154,2,2,West Mercia,1,2,60,2024-12-10T14:40:00.000+01:00,0,2
201001LX50252,2022-04-06,2,2,3,1,51.432719,2,Lambeth,-0.128657,1,1,Metropolitan Police,1,5,30,2024-12-10T16:20:00.000+01:00,1,2
201004BB10178,2022-10-11,1,3,6,1,54.033765,2,Lancaster,-2.878337,2,1,Lancashire,1,2,50,2024-12-10T13:35:00.000+01:00,0,2
c21ebc30-6e29-45d8-9b47-18e04e9d7328,2021-11-28,6,3,6,2,54.108675,1,Barrow-in-Furness,-3.223777,1,1,Cumbria,1,2,30,2024-12-10T17:40:00.000+01:00,1,2
201036T100107,2022-08-10,2,3,6,1,52.548909,2,South Norfolk,1.292577,1,1,Norfolk,2,2,60,2024-12-10T08:55:00.000+01:00,0,2
20094100T6107,2021-09-15,2,2,6,1,51.693225,0,Hertsmere,-0.23846,2,2,Hertfordshire,2,5,70,2024-12-10T23:35:00.000+01:00,0,2
2010160D01351,2022-02-09,2,2,3,1,53.763146,2,"Kingston upon Hull, City of",-0.381314,1,2,Humberside,1,5,30,2024-12-10T11:25:00.000+01:00,1,2
201034WN16170,2022-04-16,5,2,3,1,52.254433,2,Northampton,-0.834865,2,2,Northamptonshire,1,2,30,2024-12-10T16:45:00.000+01:00,1,2
200950KC2X004,2021-12-13,7,2,6,1,50.805371,0,Mid Devon,-3.73014,1,1,Devon and Cornwall,2,5,60,2024-12-10T19:27:00.000+01:00,0,2
200930C000187,2021-04-21,2,3,6,1,53.198167,2,North East Derbyshire,-1.491307,2,2,Derbyshire,1,2,50,2024-12-10T13:15:00.000+01:00,0,2
200950KE2A009,2021-10-01,4,3,6,1,50.638385,2,East Devon,-3.385147,1,2,Devon and Cornwall,1,2,30,2024-12-10T11:17:00.000+01:00,1,2
200906P015197,2021-05-10,7,2,6,1,53.620288,2,Rochdale,-2.144346,2,4,Greater Manchester,1,2,30,2024-12-10T16:26:00.000+01:00,1,4
200922F903046,2021-06-07,7,3,6,1,52.793164,2,Shropshire,-2.984687,2,2,West Mercia,2,2,40,2024-12-10T16:20:00.000+01:00,0,2
0f89a4b9-a6fd-4e7d-86e8-c59ace845108,2021-08-23,7,3,6,1,53.802872,2,Bradford,-1.813508,3,2,West Yorkshire,1,2,30,2024-12-10T16:00:00.000+01:00,1,2
83ddeb71-ebbc-4a36-99b9-894795d6bc21,2022-04-08,4,2,2,1,50.813479,2,Worthing,-0.41642,1,2,Sussex,1,2,30,2024-12-10T10:55:00.000+01:00,1,1
201006P027290,2022-01-29,5,3,6,2,53.591132,1,Rochdale,-2.267829,3,2,Greater Manchester,4,2,30,2024-12-10T20:15:00.000+01:00,1,5
200937G027088,2021-02-22,7,3,6,2,52.055974,1,Ipswich,1.153317,1,2,Suffolk,1,2,30,2024-12-10T02:01:00.000+01:00,1,2
201001TC00099,2022-03-18,4,3,6,1,51.568687,2,Hackney,-0.073006,1,2,Metropolitan Police,1,2,30,2024-12-10T07:58:00.000+01:00,1,1
200920H019601,2021-05-01,5,1,2,1,52.573672,2,Walsall,-2.000557,1,2,West Midlands,1,2,30,2024-12-10T14:39:00.000+01:00,1,1
94e3dd3c-87b8-4445-a283-1b2fdd6bc682,2021-10-14,3,2,4,1,51.50176,0,South Gloucestershire,-2.529571,2,4,Avon and Somerset,1,5,70,2024-12-10T23:20:00.000+01:00,0,2
200906L013012,2021-03-24,2,2,6,1,53.548881,1,Wigan,-2.662243,1,2,Greater Manchester,1,2,30,2024-12-10T22:00:00.000+01:00,1,2
201001CW11859,2022-09-06,1,1,2,1,51.52736,2,Camden,-0.130977,1,1,Metropolitan Police,2,2,30,2024-12-10T15:20:00.000+01:00,1,2
201045RE55569,2022-11-06,6,3,6,1,51.260232,1,Reigate and Banstead,-0.191426,2,3,Surrey,2,5,70,2024-12-10T00:12:00.000+01:00,0,2
08467341-0b8c-47be-8800-2d74f8c14815,2021-06-21,7,1,1,1,55.06571,2,Northumberland,-1.579699,1,3,Northumbria,1,4,40,2024-12-10T15:56:00.000+01:00,0,1
201045SU50450,2022-04-14,3,2,5,1,51.340568,0,Surrey Heath,-0.608227,1,2,Surrey,1,2,40,2024-12-10T21:15:00.000+01:00,0,2
aa110956-cd8f-4031-ba32-ee34f248b1d3,2021-01-18,7,2,2,1,52.558689,2,Great Yarmouth,1.672144,1,2,Norfolk,1,2,60,2024-12-10T12:20:00.000+01:00,0,2
a9eeaef6-2eaf-4a28-856a-685636ba2d1f,2022-01-04,1,3,6,1,51.768285,0,Neath Port Talbot,-3.708453,1,1,South Wales,3,2,30,2024-12-10T00:01:00.000+01:00,0,1
200911NE04289,2021-02-21,6,2,1,1,54.737924,2,Easington,-1.363015,3,2,Durham,2,4,60,2024-12-10T10:00:00.000+01:00,0,2
200997UD21108,2021-08-21,5,2,5,1,55.332198,2,South Ayrshire,-4.766286,3,4,Strathclyde,2,2,60,2024-12-10T16:30:00.000+01:00,0,2
4f99f913-27ac-4c50-bba5-17e9d41e7c5c,2021-04-11,6,3,6,1,51.198886,2,Maidstone,0.39492,1,2,Kent,1,2,60,2024-12-10T09:30:00.000+01:00,0,2
201063DP06810,2022-03-20,6,3,6,1,52.178475,2,Powys,-3.39563,2,1,Dyfed-Powys,2,2,60,2024-12-10T10:00:00.000+01:00,0,2
200942I039401,2021-01-16,5,2,6,1,51.564215,0,Rochford,0.747264,1,1,Essex,2,2,60,2024-12-10T17:00:00.000+01:00,0,2
200922E904889,2021-09-05,6,2,3,1,52.164576,2,"Herefordshire, County of",-2.890777,1,2,West Mercia,1,2,60,2024-12-10T12:50:00.000+01:00,0,2
201091NE00922,2022-01-21,4,3,6,2,57.597286,2,Highland,-4.35637,6,4,Northern,1,2,30,2024-12-10T15:20:00.000+01:00,0,2
dd295557-c445-4415-8574-b1cae52318d6,2022-12-11,6,3,6,1,53.816191,2,Leeds,-1.600048,2,2,West Yorkshire,1,2,30,2024-12-10T11:20:00.000+01:00,1,4
5fbdeb40-d35c-4ee6-9ffb-624426be1e99,2022-07-31,6,3,6,1,52.610037,2,Peterborough,-0.264069,1,2,Cambridgeshire,1,2,30,2024-12-10T09:45:00.000+01:00,1,2
201050JG3M014,2022-12-31,5,2,5,1,50.547832,1,Teignbridge,-3.50727,1,2,Devon and Cornwall,1,2,30,2024-12-10T18:50:00.000+01:00,1,2
201005BB02817,2022-04-20,2,1,2,1,53.506627,2,Sefton,-2.94415,1,2,Merseyside,1,5,40,2024-12-10T11:15:00.000+01:00,1,2
20093102B3495,2021-12-15,2,3,6,2,53.2378,2,Newark and Sherwood,-1.083736,1,2,Nottinghamshire,2,2,60,2024-12-10T16:40:00.000+01:00,0,3
910aa4c9-7bb0-4613-82b6-48a149427b4f,2022-07-18,7,3,6,1,51.245046,2,Mendip,-2.743383,2,2,Avon and Somerset,1,2,60,2024-12-10T12:41:00.000+01:00,0,2
200950FP2H008,2021-09-13,7,2,3,1,50.438692,2,Torbay,-3.571821,1,1,Devon and Cornwall,1,3,30,2024-12-10T13:10:00.000+01:00,1,2
f2b4cd41-4853-480e-a2c6-2fe25b7b38d6,2021-11-16,1,2,2,1,53.963012,2,York,-1.131772,1,2,North Yorkshire,2,3,30,2024-12-10T08:45:00.000+01:00,1,1
2009170S11949,2021-08-06,4,2,1,1,54.571115,2,Stockton-on-Tees,-1.312098,1,2,Cleveland,1,2,30,2024-12-10T13:30:00.000+01:00,1,2
200904EA09195,2021-07-16,4,2,3,1,53.75214,2,Blackburn with Darwen,-2.487692,1,2,Lancashire,1,2,30,2024-12-10T06:26:00.000+01:00,1,2
200904EA09133,2021-05-09,6,3,6,1,53.739991,2,Blackburn with Darwen,-2.445251,1,1,Lancashire,1,2,30,2024-12-10T17:45:00.000+01:00,1,3
4777cdb8-7ec7-46ab-89c7-5e8150dd1534,2022-12-28,2,3,6,1,51.120217,1,Sedgemoor,-2.998997,2,2,Avon and Somerset,1,2,30,2024-12-10T17:32:00.000+01:00,1,2
0b1526df-fc3c-4861-92fc-73f1cd095c0c,2022-10-04,1,2,4,1,53.116059,2,Staffordshire Moorlands,-2.179107,1,2,Staffordshire,1,2,30,2024-12-10T15:55:00.000+01:00,1,2
200914K317709,2021-11-04,3,1,2,1,53.37294,1,Sheffield,-1.476601,1,1,South Yorkshire,2,5,30,2024-12-10T05:21:00.000+01:00,1,2
4e0e2d58-625c-4726-b1a0-d2f4d8427c2c,2022-06-08,2,2,3,1,54.658922,2,Allerdale,-3.381953,2,2,Cumbria,2,2,60,2024-12-10T08:10:00.000+01:00,0,2
085642a2-963c-451a-930f-c76f7a70e9dc,2022-10-28,4,3,6,1,50.941752,1,South Somerset,-2.681033,1,2,Avon and Somerset,1,2,60,2024-12-10T21:27:00.000+01:00,0,2
200930C000216,2021-05-06,3,3,6,1,53.219811,2,Chesterfield,-1.427398,1,2,Derbyshire,1,2,30,2024-12-10T06:50:00.000+01:00,1,1
201006Q032590,2022-06-07,1,2,1,1,53.574044,2,Oldham,-2.097977,1,2,Greater Manchester,1,4,30,2024-12-10T20:40:00.000+01:00,1,2
3c45aa2c-1de6-46e1-967b-9dd45930bace,2021-02-27,5,3,6,1,52.603324,2,Peterborough,-0.235686,1,2,Cambridgeshire,1,5,70,2024-12-10T11:05:00.000+01:00,0,2
201034TS80160,2022-09-11,6,3,6,3,52.166973,2,South Northamptonshire,-0.855574,2,3,Northamptonshire,1,2,60,2024-12-10T13:28:00.000+01:00,0,2
9009235a-18e5-4ed8-8cf9-e2cdaec67a78,2021-09-12,6,3,6,1,52.433039,1,Huntingdonshire,-0.278977,1,2,Cambridgeshire,1,2,30,2024-12-10T21:00:00.000+01:00,0,2
200922C900827,2021-02-10,2,3,6,1,52.203522,0,Malvern Hills,-2.299502,1,1,West Mercia,4,2,60,2024-12-10T23:00:00.000+01:00,0,2
20105500C0772,2022-02-26,5,2,2,1,50.745686,1,Poole,-1.912375,1,1,Dorset,1,2,30,2024-12-10T17:27:00.000+01:00,1,2
1d7b1138-d61b-4b13-93d2-607475ff62b5,2021-07-12,7,2,6,1,53.344844,2,Warrington,-2.534704,3,2,Cheshire,1,5,70,2024-12-10T16:57:00.000+01:00,0,2
5508030a-702e-4af0-87e1-b3eae51b366a,2021-10-08,4,3,6,1,54.922726,2,Sunderland,-1.387092,1,2,Northumbria,1,2,30,2024-12-10T11:00:00.000+01:00,1,2
201060L088315,2022-05-21,5,2,1,2,53.184918,2,Flintshire,-2.986903,1,1,North Wales,2,2,30,2024-12-10T05:13:00.000+01:00,0,2
201006C036648,2022-09-07,2,2,3,1,53.431045,2,Manchester,-2.268025,1,3,Greater Manchester,1,2,30,2024-12-10T15:45:00.000+01:00,1,1
200906B010398,2021-02-12,4,2,3,1,53.455942,1,Manchester,-2.225412,1,2,Greater Manchester,2,2,30,2024-12-10T19:00:00.000+01:00,1,2
5fe04189-31d8-4504-878d-27e56c4ed469,2021-03-22,7,3,6,1,55.167406,2,Castle Morpeth,-1.690244,1,3,Northumbria,1,2,30,2024-12-10T15:12:00.000+01:00,1,1
200937G027983,2021-10-10,6,3,6,2,52.151681,2,Suffolk Coastal,1.469773,1,1,Suffolk,2,5,60,2024-12-10T09:00:00.000+01:00,0,2
201045RU52153,2022-06-14,1,3,6,1,51.354874,2,Runnymede,-0.492611,2,2,Surrey,2,5,70,2024-12-10T16:15:00.000+01:00,1,3
200937G026552,2021-01-28,3,3,6,2,52.076091,1,Ipswich,1.12744,1,2,Suffolk,2,2,30,2024-12-10T17:52:00.000+01:00,1,2
200901RG40740,2021-12-15,2,2,1,1,51.450238,2,Greenwich,0.029082,2,2,Metropolitan Police,2,4,30,2024-12-10T07:30:00.000+01:00,1,2
2009160D07340,2021-11-05,4,2,2,1,53.738913,1,"Kingston upon Hull, City of",-0.364202,1,2,Humberside,1,2,30,2024-12-10T17:00:00.000+01:00,1,2
201020L005890,2022-05-04,2,2,3,1,52.412424,2,Solihull,-1.814723,1,3,West Midlands,1,2,30,2024-12-10T16:10:00.000+01:00,1,2
201001JI40472,2022-07-23,5,2,4,1,51.553622,2,Redbridge,0.067148,1,2,Metropolitan Police,1,1,30,2024-12-10T08:09:00.000+01:00,1,2
200901TW60119,2021-04-25,6,2,3,1,51.426995,2,Richmond upon Thames,-0.333302,1,2,Metropolitan Police,1,2,30,2024-12-10T12:07:00.000+01:00,1,3
2009559D02370,2021-06-17,3,2,3,2,50.682396,2,Purbeck,-2.155528,1,1,Dorset,1,2,50,2024-12-10T12:51:00.000+01:00,0,3
160bcefa-d823-4d1c-9d40-c186c1d63748,2021-04-27,1,2,3,3,51.309192,2,Canterbury,1.108416,3,2,Kent,2,2,30,2024-12-10T12:16:00.000+01:00,0,2
aeb4a481-0099-4406-8b23-2f40c9a87f3b,2022-12-05,7,3,6,1,50.891627,0,New Forest,-1.448452,2,1,Hampshire,2,2,40,2024-12-10T00:01:00.000+01:00,0,2
5ff6cfc6-5d24-4d60-a081-de80d27fe48f,2022-10-11,1,2,4,1,50.985286,2,Taunton Deane,-3.194987,3,2,Avon and Somerset,1,2,50,2024-12-10T12:00:00.000+01:00,0,2
0acbcda1-2aac-42ec-a400-1f859922b68f,2021-07-17,5,3,6,2,57.541104,2,Aberdeenshire,-2.301814,4,2,Grampian,2,2,60,2024-12-10T12:07:00.000+01:00,0,1
201001WW50163,2022-02-26,5,3,6,1,51.439674,2,Wandsworth,-0.211254,2,1,Metropolitan Police,1,2,30,2024-12-10T15:50:00.000+01:00,1,2
200932C333009,2021-11-09,1,1,3,1,53.364984,1,East Lindsey,-0.006122,1,2,Lincolnshire,2,2,30,2024-12-10T21:20:00.000+01:00,1,1
200901TX29190,2021-09-12,6,2,1,1,51.477444,2,Hounslow,-0.404474,1,2,Metropolitan Police,1,5,30,2024-12-10T15:17:00.000+01:00,1,2
201050FP2B002,2022-01-25,1,2,3,1,50.426099,2,Torbay,-3.591819,1,2,Devon and Cornwall,1,2,30,2024-12-10T13:20:00.000+01:00,1,2
089a9ba2-fe75-4916-b6b0-1541f6acf7e7,2022-10-20,3,3,6,1,51.51636,2,Cardiff,-3.105354,6,4,South Wales,1,2,30,2024-12-10T10:37:00.000+01:00,1,2
201020T037350,2022-09-29,3,2,3,1,52.493073,1,Birmingham,-1.819098,2,1,West Midlands,2,5,30,2024-12-10T01:00:00.000+01:00,1,1
201004TA10232,2022-12-18,6,3,6,1,53.590227,2,West Lancashire,-2.694313,1,1,Lancashire,4,5,70,2024-12-10T14:19:00.000+01:00,0,2
f764a3ab-e5c7-4faa-931e-bf161283a96f,2021-06-12,5,2,1,1,52.192748,2,Stratford-upon-Avon,-1.706357,1,2,Warwickshire,1,4,30,2024-12-10T10:00:00.000+01:00,1,2
ab6a5a98-a482-4eaa-8a1d-0f9d29d88c3e,2022-12-09,4,2,6,1,51.854567,2,Tewkesbury,-2.175362,1,2,Gloucestershire,2,5,70,2024-12-10T08:39:00.000+01:00,1,2
150c5f19-5fda-4bf4-aac3-849f2c704100,2021-11-16,1,3,6,2,52.702885,0,South Staffordshire,-2.23942,1,1,Staffordshire,1,2,60,2024-12-10T23:10:00.000+01:00,0,2
200930M010083,2021-09-04,5,2,4,2,53.098328,2,Bolsover,-1.317748,1,1,Derbyshire,1,5,70,2024-12-10T15:45:00.000+01:00,0,2
201001RY10497,2022-11-29,1,2,3,1,51.463679,2,Bexley,0.108287,1,2,Metropolitan Police,1,2,30,2024-12-10T13:01:00.000+01:00,1,2
201042I228207,2022-07-15,4,2,6,2,51.73004,2,Epping Forest,0.123702,2,2,Essex,1,2,50,2024-12-10T07:45:00.000+01:00,0,2
18b9997b-47ee-4472-86df-b28905f018a4,2021-02-11,3,3,6,1,50.974845,2,Winchester,-1.071008,1,1,Hampshire,4,2,60,2024-12-10T08:30:00.000+01:00,0,3
200904AN09111,2021-10-13,2,2,1,1,53.858035,2,Blackpool,-3.026849,1,2,Lancashire,1,4,30,2024-12-10T16:12:00.000+01:00,1,2
945eb9b0-b817-44a0-aa14-75f465bb647c,2021-05-22,5,2,3,1,50.867051,2,Hastings,0.558091,1,2,Sussex,1,2,30,2024-12-10T19:08:00.000+01:00,1,3
201022C004353,2022-09-01,3,2,3,2,52.112094,2,Malvern Hills,-2.330286,1,1,West Mercia,1,2,30,2024-12-10T12:19:00.000+01:00,1,3
558a92df-7be8-454e-a4eb-590b5e4e0c14,2021-03-18,3,3,6,1,53.741593,2,Leeds,-1.424271,2,2,West Yorkshire,1,2,60,2024-12-10T12:45:00.000+01:00,0,2
